pl04	1.2169	26/05/2017 17:56:44	Mowie pada teraz	a	*	*	*	*	*	*	*	*	28.2047	-7.352	26.5405	-6.3062	24.8432	-5.2358	23.0945	-4.1923	21.2519	-3.4205	19.3308	-2.9928	17.3878	-2.6674	15.4266	-2.4827	13.4699	-2.0341	11.4846	-1.1222	9.435	-0.202	7.2946	1.0057	5.0615	2.1884	2.753	3.2019	0.2964	4.5148	-2.2326	5.5925	-4.8364	6.5149	-7.3742	6.8262	-9.8358	6.6805	-12.1554	6.0208	-14.2766	4.841	-16.2419	3.3633	-17.7593	1.0596	-19.0268	-1.5043	-20.3119	-3.8072	-21.6235	-5.8916	-23.1871	-7.4722	-24.9396	-8.7432	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-38.1718	-25.4012
pl04	1.1828	26/05/2017 17:56:47	Mowie paka teraz	a	*	*	*	*	*	*	*	*	*	*	*	*	25.0607	-4.3495	23.2876	-3.2672	21.4579	-2.2271	19.5315	-1.5267	17.5534	-1.0366	15.5499	-0.6265	13.5324	-0.0494	11.4781	0.8143	9.3558	1.8689	7.126	3.3086	4.7665	4.9111	2.3247	6.1802	-0.1598	7.0554	-2.6857	7.6923	-5.1399	7.7167	-7.5784	7.5305	-9.9693	7.0872	-12.2312	6.2273	-14.3395	4.9953	-16.2956	3.4829	-17.8249	1.1931	-19.204	-1.1732	-20.6602	-3.2076	-22.0753	-5.1728	-23.7409	-6.6556	-25.4222	-8.0824	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-36.2059	-24.2402	-36.7207	-26.3756
pl04	1.4168	26/05/2017 17:56:51	Mowie pudu teraz	u	*	*	*	*	*	*	*	*	29.2657	-4.044	27.3236	-3.536	25.3436	-3.1969	23.3948	-2.7537	21.442	-2.3192	19.4544	-2.0895	17.4949	-1.613	15.51	-1.2266	13.5105	-0.7442	11.4802	0.1814	9.3665	1.5891	7.1086	3.546	4.4825	7.5309	1.6404	10.9394	-1.2259	12.9928	-4.0372	13.9555	-6.6598	13.7346	-9.2815	13.4033	-11.8033	12.6756	-14.2254	11.6573	-16.4987	10.296	-18.6122	8.647	-20.5326	6.7061	-22.0714	4.1845	-24.131	2.7671	-25.9042	0.9191	-27.1261	-1.6647	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-45.2085	-20.6759
pl04	1.2624	26/05/2017 17:56:55	Mowie paga teraz	a	*	*	*	*	*	*	*	*	*	*	27.118	-4.2635	25.3637	-3.115	23.5473	-2.0231	21.6184	-1.2974	19.6156	-0.9126	17.6023	-0.5548	15.5812	-0.155	13.5421	0.2577	11.4778	0.9177	9.3604	1.7498	7.1804	2.5659	4.9236	3.4614	2.5889	4.3432	0.1843	5.1389	-2.2952	5.8825	-4.8059	6.3941	-7.2479	6.3907	-9.5876	5.9241	-11.773	4.9798	-13.8244	3.7308	-15.6892	2.1311	-17.2252	-0.0278	-18.6946	-2.1249	-20.1677	-4.0555	-21.6847	-5.7943	-23.4423	-7.0958	-25.1902	-8.4001	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-39.447	-24.5449
pl04	1.2375	26/05/2017 17:57:06	Mowie poto teraz	O	*	*	*	*	*	*	*	*	28.0132	-7.9491	26.3428	-7.0055	24.639	-6.068	22.8846	-5.198	21.065	-4.5033	19.1728	-4.1464	17.2569	-3.9562	15.3375	-3.8234	13.4195	-3.6337	11.4913	-3.1081	9.5126	-2.2312	7.4306	-0.8518	5.1835	1.0624	2.8088	2.8139	0.2662	4.6827	*	*	-5.1851	7.8956	-7.9455	8.7964	-10.651	9.1643	-13.1262	8.6643	-15.4576	7.7402	-17.5958	6.3814	-19.2297	4.0535	-20.4779	1.207	-21.6806	-1.4512	-22.9439	-3.7909	-24.5238	-5.5013	-26.3779	-6.774	*	*	*	*	*	*	*	*	*	*	*	*	-36.7077	-18.4565	-37.5315	-20.5996	-38.5218	-22.5651	-39.6136	-24.433
pl04	1.0954	26/05/2017 17:57:09	Mowie pugu teraz	u	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.8066	-0.2072	19.7203	-0.1479	17.6216	-0.3649	15.5682	-0.3505	13.5234	-0.336	11.4808	0.0243	9.4142	0.3431	7.2688	1.3577	4.8979	3.6984	2.1388	7.4733	-0.6641	9.8641	-3.4677	11.3161	-6.1991	11.9103	-8.8816	12.0244	-11.5423	11.8803	-14.1253	11.3847	-16.3417	9.9105	-18.4766	8.3447	-20.3683	6.3715	-22.3056	4.622	-24.1255	2.7576	-25.8974	0.9082	-27.7027	-0.8146	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-35.1782	-19.7342	-35.1099	-22.4832	-36.0165	-24.3772	-37.1987	-26.0547
pl04	1.188	26/05/2017 17:57:13	Mowie poko teraz	O	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.3328	-2.9518	19.3778	-2.649	17.414	-2.409	15.45	-2.1293	13.4741	-1.9	11.4857	-1.427	9.4511	-0.6218	7.2982	0.9562	4.9966	2.7877	2.5049	4.927	-0.1248	6.8606	-2.7727	8.0954	-5.3973	8.7359	-7.9913	8.9543	-10.4621	8.5887	-12.8901	8.0214	-15.1504	6.9859	-17.1542	5.397	-18.9104	3.4033	-20.261	0.8018	-21.4457	-1.8555	-22.6565	-4.2481	-23.8464	-6.5001	-25.2558	-8.3102	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-36.7252	-21.2268	-37.6818	-23.1727	-38.7253	-25.0295
pl04	1.1313	26/05/2017 17:57:17	Mowie putu teraz	u	*	*	*	*	*	*	*	*	29.4163	-3.5745	27.488	-2.9547	25.2619	-3.5296	23.2723	-3.3407	21.2271	-3.5646	19.2989	-3.2253	17.3647	-2.895	15.4277	-2.466	13.4815	-1.665	11.4866	-1.7117	9.4471	-0.5183	7.2936	1.02	4.2934	9.2759	1.5396	11.6404	-1.1009	12.2964	-3.7606	12.6735	-6.4464	12.8896	-9.0735	12.686	-11.5116	11.7868	-13.8649	10.6756	-16.0442	9.1802	-18.1317	7.576	-19.9154	5.4494	-21.7459	3.5762	-23.2219	1.2022	-24.4236	-1.4366	-26.007	-3.3147	*	*	*	*	*	*	*	*	*	*	*	*	-33.7546	-18.1525	-33.7681	-20.9122	-34.0467	-23.3102	-35.0771	-25.0568	-36.4041	-26.5883
pl04	1.1113	26/05/2017 17:57:20	Mowie podo teraz	O	*	*	*	*	*	*	*	*	28.6168	-6.067	26.785	-5.4415	24.9307	-4.8793	23.0476	-4.4169	21.1346	-4.1001	19.206	-3.9042	17.2745	-3.7824	15.346	-3.6953	13.4233	-3.513	11.4925	-3.442	9.5221	-2.4782	7.4406	-0.9883	5.2484	0.4641	2.8468	2.5494	*	*	*	*	-5.2607	8.195	-8.1544	9.5168	-10.7959	9.6059	-13.4195	9.463	-15.9084	8.8468	-18.0209	7.3289	-19.7727	5.1588	-21.3194	2.7793	-22.5722	0.0836	-23.746	-2.5147	-25.1639	-4.5576	-26.5609	-6.5234	*	*	*	*	*	*	*	*	*	*	*	*	-36.2518	-18.8374	-36.7148	-21.2349	-37.143	-23.5624	-37.8677	-25.6054
pl04	1.1075	26/05/2017 17:57:23	Mowie pata teraz	a	*	*	*	*	*	*	*	*	*	*	27.1306	-4.2189	25.2433	-3.6056	23.3248	-3.0892	21.3824	-2.6647	19.4324	-2.2503	17.4564	-1.9921	15.4784	-1.7023	13.4896	-1.4065	11.484	-0.9383	9.4169	0.2725	7.2188	2.0417	4.8692	3.9632	2.377	5.8167	-0.1439	6.9667	-2.6546	7.5483	-5.1398	7.7162	-7.5885	7.5652	-10.0103	7.2123	-12.3411	6.5267	-14.525	5.4507	-16.3905	3.6945	-18.0708	1.6938	-19.3149	-0.9659	-20.4572	-3.5571	-21.8805	-5.4828	-23.3907	-7.172	-25.1332	-8.4781	*	*	*	*	*	*	*	*	*	*	*	*	-35.7034	-19.2955	-36.6724	-21.2679	-37.5662	-23.2563	-38.6895	-25.0536
