pl02	1.4915	07/02/2017 16:21:44	Mowie paka teraz	max_TD	41.0602	-18.6753	39.8388	-17.7256	38.5885	-16.8166	37.364	-15.874	36.0947	-14.9903	35.9318	-12.2402	35.9593	-8.811	36.0519	-4.7799	35.0841	-2.4401	33.9028	-0.2985	32.5487	1.6891	31.1257	3.7741	29.7697	6.457	28.2178	8.9963	26.426	11.1261	24.3633	12.4584	22.2433	13.8479	20.1119	15.7782	17.8106	17.0685	15.4152	17.9924	12.9561	18.1867	10.4947	17.9659	8.0819	17.1395	5.7398	16.0678	3.4592	14.9832	1.2655	13.715	-0.8469	12.3566	-2.8969	11.0122	-4.9348	9.8438	-6.7848	8.2141	-8.1206	5.3469	-9.2417	2.3689	-10.0212	-0.9788	-10.9765	-3.5105	-11.8991	-5.8224	-13.3713	-6.9378	-14.9394	-7.8642	-16.8639	-8.2606	*	*	*	*	*	*	-20.8466	-14.856
pl02	1.499	07/02/2017 16:21:44	Mowie paka teraz	NOFF_TD	41.1462	-18.5758	39.9117	-17.6349	38.66	-16.721	37.4321	-15.776	36.1765	-14.8631	36.1047	-11.9496	36.2474	-8.2859	36.3452	-4.1977	35.2911	-1.9906	33.8576	-0.4066	32.4267	1.3662	30.9016	3.1113	29.6307	5.9928	28.086	8.4926	26.3346	10.7189	24.2089	11.6359	22.0975	12.8858	20.005	14.8551	17.766	16.5135	15.3994	17.6411	12.9528	17.8616	10.5078	17.4475	8.1131	16.6235	5.7846	15.6009	3.4489	15.0622	1.2433	13.8474	-0.8707	12.4735	-2.8599	10.8584	-4.8844	9.6627	-6.7838	8.211	-8.1652	5.4725	-9.3336	2.6012	-9.939	-1.1672	-10.8468	-3.7811	-11.7218	-6.1613	-13.507	-6.6993	-15.1036	-7.5978	-17.0513	-7.9792	*	*	*	*	*	*	-20.9324	-14.7597
pl02	1.482	07/02/2017 16:21:44	Mowie paka teraz	NONS_TD	40.9476	-18.8056	39.7488	-17.8374	38.5025	-16.9315	37.2821	-15.9919	36.0014	-15.1351	35.7161	-12.6026	35.5722	-9.5166	35.6419	-5.5939	34.7805	-3.0995	33.9564	-0.1704	32.7048	2.1024	31.4414	4.7076	29.9635	7.1041	28.3941	9.6704	26.5305	11.5918	24.5608	13.5101	22.4457	15.1835	20.2612	17.0673	17.8723	17.8367	15.4336	18.4001	12.9597	18.5565	10.4776	18.6432	8.0401	17.8316	5.6725	16.7704	3.4798	14.8268	1.3083	13.4593	-0.7798	12.0274	-2.9068	11.0532	-4.9627	9.944	-6.758	8.1294	-8.0636	5.1864	-9.1294	2.085	-10.157	-0.6679	-11.1548	-3.1384	-12.1849	-5.2762	-13.204	-7.2319	-14.785	-8.1147	-16.5973	-8.6609	*	*	*	*	*	*	-20.7889	-14.9207
pl02	1.4325	07/02/2017 16:21:44	Mowie paka teraz	peak1_TD	44.1988	-15.043	42.3139	-14.6489	40.8998	-13.7273	39.595	-12.6628	38.8013	-10.7867	37.9317	-8.8803	37.3476	-6.2805	36.6503	-3.5921	35.542	-1.4455	34.139	0.2658	32.6641	1.9944	31.2885	4.2555	29.675	6.1406	27.977	8.0758	26.077	9.5703	24.0346	10.7071	21.8863	11.492	19.6563	11.8436	17.4198	12.2028	15.1681	12.5068	12.9024	12.7559	10.6272	12.723	8.4002	11.876	6.2731	10.503	4.2985	8.5972	2.3437	7.2714	0.4492	5.9936	-1.4124	4.8415	-3.2511	3.7886	-5.1071	2.9101	-6.9245	1.9815	-8.5182	0.5397	-10.0012	-1.0247	-11.4796	-2.4607	-13.0453	-3.6316	-14.5643	-4.8405	-16.0903	-5.9967	-17.3121	-7.5874	-19.1324	-8.2665	*	*	*	*	-22.1617	-13.3804
pl02	1.5505	07/02/2017 16:21:44	Mowie paka teraz	peak2_TD	42.3937	-17.132	41.1226	-16.1297	39.5017	-15.596	37.8099	-15.2322	36.2733	-14.7129	36.5944	-11.127	37.1517	-6.6375	37.3025	-2.2974	35.8639	-0.7464	34.0433	0.0372	32.2337	0.8553	30.3886	1.5945	28.5697	2.4498	26.9166	4.0218	25.2475	5.8732	23.4836	7.7721	21.5287	9.1327	19.4652	10.1934	17.3327	11.1194	15.126	11.5705	12.8945	11.9514	10.6413	12.1646	8.3466	12.7623	6.0386	12.9498	3.7499	12.7718	1.695	11.1482	-0.2476	9.4144	-2.1408	7.8695	-4.1058	6.8624	-5.9932	5.7117	-7.6224	3.9451	-9.02	1.8084	-10.1135	-0.7675	-10.9994	-3.4627	-12.1621	-5.3198	-13.8554	-6.0868	-15.8648	-6.3626	-17.4968	-7.3101	-18.655	-8.9316	*	*	*	*	-21.8303	-13.7523
pl02	1.5045	07/02/2017 16:21:50	Mowie poto teraz	max_TT	54.8032	-2.77	52.9478	-1.4305	50.9961	-0.2326	48.991	0.8615	46.8799	1.7602	44.7059	2.5	42.47	3.0562	40.0185	3.0941	37.408	2.607	34.9259	2.1459	32.7191	2.1401	30.7318	2.6095	28.8711	3.4561	26.9862	4.2876	25.0378	4.9387	22.9999	5.1952	20.979	5.5061	19.0031	6.2027	16.9899	6.8508	14.9433	7.5141	12.8546	7.9169	10.7221	8.9693	8.5138	9.9973	6.2799	10.4323	4.0863	10.2118	1.9443	9.6583	-0.2476	9.4142	-2.3966	8.9325	-4.5734	8.544	-6.7383	8.0673	-8.3389	5.961	-9.7086	3.5494	-10.9375	1.1193	-12.4776	-0.3782	-13.1893	-3.3565	-13.7903	-6.2012	-14.5697	-8.4641	-16.5506	-8.7312	*	*	*	*	*	*	-25.3703	-9.7806
pl02	1.566	07/02/2017 16:21:50	Mowie poto teraz	NOFF_TT	53.2031	-4.6219	51.4091	-3.3432	49.5114	-2.2171	47.7024	-0.9933	45.8927	0.227	44.0072	1.3264	41.6938	1.6415	39.1403	1.3509	36.6635	0.99	34.5266	1.1918	32.6005	1.8262	30.6953	2.5015	28.7536	3.0638	26.9051	3.9775	25.0045	4.7902	23.0833	5.6397	21.0857	6.21	19.0651	6.7384	17.014	7.1514	14.9465	7.5864	12.8564	8.095	10.7266	8.7911	8.5601	9.2319	6.3609	9.587	4.1211	9.9468	1.8598	10.163	-0.3914	10.1203	-2.5846	9.7142	-4.7713	9.2557	-6.9188	8.638	-8.4413	6.2492	-9.7527	3.6609	-10.9053	1.0454	-12.2185	-0.9189	-13.239	-3.2614	-13.7545	-6.2641	-14.4116	-8.7206	-15.6351	-10.106	-17.319	-10.7928	*	*	*	*	-21.6073	-14.0025
pl02	1.49	07/02/2017 16:21:50	Mowie poto teraz	NONS_TT	54.9178	-2.6374	53.0578	-1.2938	51.0811	-0.1191	49.098	1.0154	47.0317	1.9959	44.8577	2.7551	42.4976	3.1066	39.9217	2.902	37.2771	2.3226	34.8992	2.082	32.7647	2.2607	30.7594	2.691	28.8569	3.409	26.9499	4.1491	25.0287	4.8981	22.9911	5.1486	20.953	5.3346	18.98	6.0036	16.9801	6.7296	14.945	7.5533	12.8551	7.9652	10.7061	9.6014	8.4471	11.0994	6.1293	12.0036	3.9646	11.1376	1.87	10.102	-0.2414	9.3842	-2.3852	8.885	-4.532	8.3951	-6.66	7.8197	-8.2672	5.7594	-9.6587	3.4233	-10.8556	0.9317	-12.4172	-0.5043	-13.166	-3.401	-13.6789	-6.397	-14.1935	-9.0745	-15.9047	-9.7012	*	*	*	*	*	*	-24.2971	-10.9846
pl02	1.4305	07/02/2017 16:21:50	Mowie poto teraz	peak1_TT	50.32	-7.9587	48.6087	-6.8242	47.1217	-5.4112	45.7055	-3.8676	44.1432	-2.4902	42.032	-1.992	39.5616	-2.2449	37.2645	-2.3727	35.1509	-2.2949	33.2976	-1.7447	31.6416	-0.7117	30.0236	0.5153	28.3823	1.8239	26.5332	2.5556	24.7265	3.5512	22.8869	4.593	21.0431	5.929	19.0764	6.8363	17.0363	7.4289	14.9589	7.8604	12.8573	8.1883	10.7286	8.7099	8.5676	9.1079	6.3748	9.4419	4.1611	9.6428	1.9666	9.5252	-0.2105	9.2322	-2.3481	8.7308	-4.4598	8.1355	-6.5543	7.4857	-8.6422	6.8145	-10.0407	4.3892	-11.2316	1.7926	-12.212	-0.9324	-13.7118	-2.3578	-14.201	-5.4791	-14.6422	-8.3465	-15.2256	-10.7209	-17.5814	-10.4273	*	*	*	*	-21.1598	-14.5045
pl02	1.6005	07/02/2017 16:21:50	Mowie poto teraz	peak2_TT	54.5483	-3.065	52.6542	-1.7955	50.6275	-0.7253	48.6989	0.441	46.717	1.5072	44.7001	2.4904	42.5541	3.2096	40.1007	3.2572	37.3789	2.5437	34.7851	1.8095	32.5665	1.7363	30.5763	2.1496	28.5722	2.4583	26.5678	2.6881	24.6041	3.0054	22.6609	3.3891	20.7042	3.6928	18.7908	4.3693	16.8571	5.1975	14.8802	6.1128	12.842	6.6363	10.7709	7.0375	8.6202	8.2378	6.403	9.1468	4.1018	10.0941	1.9207	9.7991	-0.2729	9.5385	-2.3803	8.8647	-4.5209	8.3553	-6.6674	7.8431	-8.5107	6.4444	-10.0683	4.4589	-11.3322	2.0229	-12.5987	-0.1255	-13.4712	-2.8176	-14.2382	-5.4137	-14.9568	-7.836	-16.0543	-9.4764	-17.6318	-10.357	-19.3911	-11.0249	*	*	-21.2345	-14.4207
pl02	1.4765	07/02/2017 16:21:55	Mowie pugu teraz	max_TD	40.961	-18.7901	39.8214	-17.7471	39.3415	-15.8101	39.0192	-13.4916	38.3407	-11.502	37.124	-10.2372	35.9585	-8.8124	35.0685	-6.7321	34.192	-4.3774	33.1302	-2.1445	31.8759	-0.0917	30.4403	1.7474	28.8355	3.3375	27.3306	5.6043	25.7702	8.2029	24.0753	10.9239	22.1571	13.2788	19.9838	14.672	17.6948	15.6276	15.3448	16.4292	12.9464	17.211	10.4966	17.8909	8.0538	17.6046	5.6304	17.2104	3.262	16.4839	0.9509	15.5947	-1.267	14.4189	-3.3176	12.7611	-5.2642	11.0283	-7.0629	9.0935	-8.5302	6.4994	-8.6937	0.9834	-8.1796	-5.1957	-7.7561	-10.2305	-8.5455	-12.2323	-9.7761	-13.2583	-11.0493	-14.1764	-11.3489	-16.5431	-11.5347	-18.851	*	*	*	*	-12.5184	-24.2
pl02	1.491	07/02/2017 16:21:55	Mowie pugu teraz	NOFF_TD	40.9358	-18.8193	39.8076	-17.7643	38.8166	-16.5117	38.0304	-14.9147	37.5438	-12.7397	37.0075	-10.4329	36.442	-7.9311	35.4929	-5.8897	34.4438	-3.8307	33.1442	-2.1111	31.7644	-0.3868	30.2232	1.1055	28.589	2.5143	27.0698	4.6075	25.7099	7.9342	24.1137	11.1288	22.1929	13.5152	19.9325	14.2284	17.6307	14.8296	15.3119	15.6995	12.9403	16.594	10.5086	17.4191	8.0686	17.3604	5.645	17.058	3.2654	16.4581	0.9719	15.4695	-1.2383	14.2781	-3.2558	12.5041	-5.2159	10.8549	-7.049	9.0495	-8.3793	6.0747	-8.4912	0.4713	-7.9328	-5.7607	-7.6944	-10.3593	-8.5262	-12.2691	-9.78	-13.2514	-10.6535	-14.8187	-11.0095	-17.0528	-10.6971	-20.0179	-10.4873	-22.5517	*	*	-12.0411	-24.7354
pl02	1.462	07/02/2017 16:21:55	Mowie pugu teraz	NONS_TD	40.9545	-18.7976	40.2421	-17.2241	40.6123	-14.1116	40.4833	-11.3842	39.6039	-9.5401	37.524	-9.5653	35.8335	-9.0403	34.7306	-7.4029	33.9322	-4.9418	33.1286	-2.1484	32.1108	0.5301	30.7766	2.7419	29.1741	4.4682	27.5122	6.2988	25.7391	8.0642	24.0333	10.7004	22.1111	12.9756	20.0272	15.0461	17.7247	16.0001	15.3583	16.7296	12.9478	17.355	10.4997	17.7711	8.0587	17.5242	5.6325	17.1885	3.2237	16.7757	0.8925	15.9437	-1.3681	14.9152	-3.3681	12.9711	-5.3238	11.2428	-7.132	9.3119	-8.5919	6.673	-8.8775	1.4482	-8.3477	-4.8109	-7.9758	-9.7722	-8.6151	-12.0993	-9.8415	-13.1433	-11.166	-13.987	-11.7874	-15.8846	-12.2534	-17.8498	*	*	*	*	-13.6083	-22.9772
pl02	1.3915	07/02/2017 16:21:55	Mowie pugu teraz	peak1_TD	45.1263	-13.9695	44.2543	-12.2368	43.0027	-10.9165	41.4023	-10.0614	39.0097	-10.4629	36.9114	-10.5944	35.6215	-9.4268	34.6296	-7.6033	33.6239	-5.6114	32.4217	-3.8375	31.0852	-2.1844	29.6782	-0.5062	28.3619	1.7559	26.9453	4.1313	25.4942	6.9727	23.7318	9.0941	21.7737	10.7492	19.6325	11.6385	17.4802	12.9556	15.2441	14.1928	12.9256	15.0999	10.5709	14.954	8.2239	14.7921	5.8962	14.4363	3.6055	13.8699	1.4209	12.7859	-0.6963	11.6171	-2.687	10.1396	-4.6448	8.801	-6.4094	7.0273	-7.9465	4.857	-8.3068	0.0051	-8.0074	-5.59	-7.6262	-10.5015	-8.3357	-12.6333	-9.8278	-13.1675	-11.4123	-13.5875	-12.9727	-14.1044	-13.4712	-16.1533	*	*	*	*	-13.5648	-23.0259
pl02	1.5795	07/02/2017 16:21:55	Mowie pugu teraz	peak2_TD	53.9611	-3.7447	51.9901	-2.621	49.8952	-1.7041	47.6295	-1.0982	45.5418	-0.318	43.4593	0.4058	41.4643	1.2231	39.4886	2.0422	37.5569	2.9304	35.6375	3.846	33.69	4.7098	31.7325	5.5685	29.8226	6.6335	27.8187	7.4706	25.8975	8.7706	23.902	10.001	21.895	11.5494	19.7331	12.5071	17.4926	13.1099	15.2092	13.4186	12.9107	13.5914	10.5986	13.8539	8.2647	14.1168	5.9164	14.225	3.6028	13.8905	1.3496	13.212	-0.9672	12.9475	-3.2134	12.3279	-5.0036	10.0911	-6.3331	6.7861	-6.6937	1.3323	-6.7064	-4.0415	-6.4475	-9.1617	-7.2536	-11.279	-8.6641	-12.0056	-9.305	-14.0866	-8.5035	-18.3074	-7.4795	-22.3543	-7.3315	-24.7066	*	*	*	*	-10.3419	-26.6419
pl02	1.5205	07/02/2017 16:22:00	Mowie podo teraz	max_TT	54.4514	-3.1773	52.6728	-1.7723	50.82	-0.468	49.0336	0.9227	47.1933	2.247	44.9283	2.8738	41.9878	2.1774	39.1687	1.4073	36.7299	1.1342	34.8127	1.8754	32.8499	2.4863	30.8568	2.9789	28.8911	3.5229	26.9901	4.3027	25.1038	5.2328	23.1891	6.2031	21.2206	7.0998	19.2294	8.157	17.1434	8.7623	15.0241	9.3093	12.8698	9.4509	10.6959	10.0055	8.4959	10.2928	6.269	10.5461	4.0505	10.4839	1.8477	10.2358	-0.3439	9.8874	-2.532	9.4954	-4.7274	9.0978	-6.8469	8.4105	-8.3111	5.8828	-9.5125	3.0537	-10.5798	0.3001	-11.9519	-1.4752	-12.6627	-4.3629	-12.6325	-8.2367	-13.131	-10.7985	-14.4037	-11.9554	*	*	*	*	*	*	-19.7435	-16.0936
pl02	1.56	07/02/2017 16:22:00	Mowie podo teraz	NOFF_TT	53.532	-4.2413	51.7695	-2.8952	49.9157	-1.6767	48.1259	-0.3837	46.302	0.8626	44.4541	2.0771	41.7708	1.7818	39.0183	1.1087	36.2924	0.1842	34.3118	0.6786	32.404	1.3061	30.5132	1.963	28.5862	2.5049	26.7628	3.4335	24.8789	4.2302	22.9867	5.1251	21.0546	6.0048	19.1202	7.2142	17.1045	8.2779	15.0029	8.8391	12.8651	8.9757	10.7111	9.4022	8.5291	9.7433	6.2852	10.3765	4.0474	10.5079	1.8241	10.3768	-0.3241	9.7901	-2.4484	9.1481	-4.5743	8.5472	-6.5749	7.5507	-8.7281	7.0562	-10.1255	4.6037	-11.4774	2.3555	-11.7634	-1.8686	-12.2752	-5.1037	-12.7552	-8.0209	-13.8212	-9.6787	-15.0176	-11.0334	*	*	*	*	*	*	-17.029	-19.1392
pl02	1.503	07/02/2017 16:22:00	Mowie podo teraz	NONS_TT	55.0079	-2.5332	53.1772	-1.1454	51.2525	0.1101	49.4216	1.4812	47.5887	2.861	45.2869	3.4761	42.6487	3.382	39.6802	2.4225	37.153	2.0531	34.8305	1.918	32.8802	2.5666	30.8432	2.9387	28.9826	3.8287	27.1181	4.7918	25.2346	5.8156	23.2121	6.3257	21.1964	6.9405	19.1748	7.6859	17.1295	8.5892	15.0148	9.1027	12.8712	9.5982	10.6964	9.9859	8.5008	10.2117	6.2874	10.3533	4.0674	10.3553	1.854	10.1979	-0.3403	9.8696	-2.535	9.5078	-4.7368	9.1318	-7.0008	8.8972	-8.3929	6.1129	-9.6007	3.2766	-10.4346	-0.0323	-11.9334	-1.5137	-12.4381	-4.7923	-12.7809	-7.9757	-13.1742	-10.7286	-14.6001	-11.6605	*	*	*	*	*	*	-19.7665	-16.0678
pl02	1.4395	07/02/2017 16:22:00	Mowie podo teraz	peak1_TT	52.2758	-5.6952	50.4449	-4.5418	48.5185	-3.5442	46.6739	-2.4737	44.6679	-1.6752	41.9622	-2.1093	39.2113	-2.8835	36.6939	-3.5054	34.838	-2.9744	33.1757	-2.0358	31.6558	-0.6741	30.0599	0.6226	28.4499	2.0499	26.6233	2.9004	24.8615	4.1529	23.0313	5.3624	21.1205	6.4396	19.1651	7.6016	17.1365	8.6767	15.0546	9.9849	12.8812	10.6069	10.6699	11.0326	8.4282	11.4129	6.1551	11.7339	3.8674	11.8772	1.5903	11.7739	-0.6677	11.4768	-2.8716	10.907	-5.053	10.269	-7.0669	9.1062	-8.9003	7.5407	-10.1021	4.5445	-11.2593	1.8561	-12.2464	-0.8607	-13.5212	-2.7222	-13.9433	-5.9323	-14.4252	-8.6986	-14.82	-11.3301	-15.9558	-12.6918	*	*	*	*	-19.5702	-16.288
