it01	1.2528	29/11/2016 15:14:44	Dico putu lentamente	u	*	*	*	*	*	*	*	*	*	*	*	*	*	*	31.0068	9.1767	28.0313	9.7267	25.0413	10.1798	22.0443	10.5946	19.0367	10.9683	16.0118	11.2734	12.9702	11.4836	9.9098	11.6543	6.8281	11.7504	3.71	11.8855	0.5523	11.9846	-2.6295	11.9551	-5.8409	11.8334	-8.9899	11.3149	-11.9316	10.1035	-14.4122	7.7588	-16.5455	4.8788	-18.576	2.1091	-20.3319	-0.9043	-22.4351	-3.0467	-23.9949	-5.9172	-25.2339	-9.0263	-25.5751	-13.0688	-25.1954	-17.6068	-24.4743	-22.0802	-22.8759	-27.0211	-21.7295	-31.0244	-20.6116	-34.6248	-20.3483	-37.2088	-20.7092	-39.1476	-21.1345	-40.9596	-21.4234	-42.7937	-21.7052	-44.5652	-22.3129	-46.1105	-22.9839	-47.61
it01	1.409	29/11/2016 15:15:15	Dico pudu lentamente	u	*	*	*	*	*	*	*	*	*	*	*	*	*	*	30.9922	9.111	28.0398	9.7737	25.053	10.2621	22.0437	10.5882	19.0281	10.8271	16.007	11.048	12.974	11.2778	9.9237	11.4163	6.8474	11.5542	3.7395	11.6726	0.6022	11.7064	-2.5614	11.6464	-5.754	11.5021	-8.8752	10.9392	-11.9413	10.1313	-14.5689	8.1559	-17.1052	6.1474	-19.1512	3.2842	-21.0191	0.3689	-22.9436	-2.1879	-24.2893	-5.4622	-25.3594	-8.8483	-25.419	-13.2725	-24.5103	-18.4311	-23.457	-23.2097	-21.5532	-28.3773	-20.2389	-32.4361	-19.5235	-35.5763	-19.5176	-37.8789	-20.1488	-39.5641	-20.8501	-41.1539	-21.332	-42.851	-21.374	-44.7548	-21.608	-46.4776	-21.6908	-48.2197
it01	1.2321	29/11/2016 15:15:26	Dico pogo lentamente	O	48.8773	-1.748	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.2599	2.8241	18.4574	1.4681	15.8062	1.5749	13.1387	2.3795	10.3264	4.5052	7.4074	5.8528	4.3144	7.5215	1.0468	9.2253	-2.2429	10.2019	-5.8104	11.7171	-9.4293	12.7535	-12.9036	12.8853	-16.237	12.3833	-18.6385	9.6223	-20.8508	6.7561	-22.4505	3.0207	-24.2154	-0.0403	-25.28	-3.9314	-25.984	-7.9623	-26.636	-11.6841	-28.1298	-14.0765	-28.7819	-17.2974	-29.0663	-20.6738	-28.8933	-24.2399	-29.0592	-27.2379	-29.0127	-30.2194	-29.2302	-32.8152	-29.9558	-34.9325	-30.8889	-36.8634	-31.335	-39.0517	-31.7821	-41.1773	-32.3292	-43.2038
it01	1.155	29/11/2016 15:15:36	Dico poto lentamente	O	51.6138	3.2894	*	*	*	*	*	*	*	*	*	*	*	*	*	*	27.864	8.8075	24.9102	9.2517	21.9443	9.6041	18.9334	9.2747	15.9613	8.8945	13.0251	8.5174	10.0821	8.6972	7.1203	8.7763	4.1717	8.5521	1.2768	7.9417	-1.6274	7.4107	-4.4771	6.6382	-7.306	5.8019	-9.9801	4.5181	-12.4062	2.6754	-14.5897	0.4464	-16.5357	-2.0585	-18.5501	-4.2053	-20.6981	-5.9797	-22.6162	-8.0477	-25.0515	-9.2851	-26.9835	-11.2306	-29.6672	-12.2268	-31.589	-14.1807	-33.426	-16.2036	-33.9164	-19.4828	-33.2807	-23.5465	-33.5244	-26.5799	-33.7114	-29.4851	-34.7254	-31.6737	-34.8027	-34.4113	-35.4178	-36.7141	-36.205	-38.8731	-37.0948	-40.9569
it01	1.4158	29/11/2016 15:16:00	Dico pugu lentamente	u	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.2579	2.8041	18.6439	4.5274	15.8888	5.473	13.0552	6.8947	10.0999	8.3912	7.0992	8.9909	3.9097	10.4441	0.5378	12.0655	-2.8928	13.1494	-6.3772	13.8761	-9.5844	13.2612	-12.7431	12.4259	-15.7451	11.1366	-18.6022	9.5401	-21.1027	7.2705	-23.1141	4.2501	-24.8706	1.0661	-25.8294	-3.0825	-26.7369	-6.8943	-27.459	-10.6099	-27.7956	-14.4785	-27.8916	-18.286	-26.9059	-22.889	-25.8168	-27.1536	-24.6561	-31.0881	-23.6241	-34.5662	-22.9504	-37.4821	-22.3983	-40.0961	-22.2334	-42.2862	-22.6094	-44.0475	-23.1433	-45.6778	-23.7347	-47.2561
it01	0.971	29/11/2016 15:16:05	Dico pada lentamente	a	52.4142	4.7626	*	*	*	*	*	*	*	*	*	*	34.4495	10.3491	31.3972	10.9247	28.3315	11.3765	25.2348	11.5498	22.1115	11.26	19.0469	11.1349	15.9997	10.7056	12.9841	10.7341	9.9905	10.2686	7.0108	9.8911	4.0118	9.7068	1.0701	9.0952	-1.6063	7.3148	-4.0184	4.8909	-6.3019	2.5142	-8.6445	0.6956	-10.7611	-1.4938	-12.6571	-3.9335	-14.4947	-6.2277	-15.9834	-8.9605	-17.5386	-11.3152	-18.9468	-13.7178	-21.0976	-14.8935	-22.8866	-16.5778	-24.5378	-18.398	-25.458	-20.988	-26.593	-23.2098	-27.8817	-25.198	-29.3492	-26.9843	-30.3213	-29.1638	-31.0804	-31.4403	-31.7107	-33.7335	-32.4793	-35.867	-33.5258	-37.7973	-34.6657	-39.675	-35.9333	-41.5045
it01	1.195	29/11/2016 15:16:10	Dico poco lentamente	O	48.4729	-2.4924	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.7638	6.4933	15.8876	5.4157	13.1072	4.0849	10.3887	3.4353	7.5481	4.4211	4.538	5.9073	1.2413	8.1397	-2.2994	10.458	-5.998	12.4319	-9.5917	13.2851	-12.6241	12.0856	-15.194	9.74	-17.7881	7.6951	-20.2305	5.4888	-21.8319	1.8747	-22.5781	-2.8051	-23.0139	-7.4331	-24.0145	-10.756	-25.1971	-13.5621	-26.3993	-16.1584	-27.3632	-18.8727	-28.425	-21.3313	-29.6052	-23.5657	-30.814	-25.7035	-31.9076	-27.8841	-32.4531	-30.4202	-33.1398	-32.7571	-33.4507	-35.2584	-34.1175	-37.4585	-34.8868	-39.5599	-35.9225	-41.5096
it01	1.2437	29/11/2016 15:16:15	Dico pata lentamente	a	51.8637	3.7492	*	*	*	*	*	*	*	*	*	*	*	*	30.8725	8.5753	27.9127	9.0749	24.9439	9.4897	21.9425	9.586	18.9398	9.3797	15.966	9.1165	13.0159	9.0165	10.0633	9.0193	7.0931	9.053	4.1448	8.7464	1.1913	8.4188	-1.7127	7.7974	-4.3103	6.003	-6.6027	3.4991	-8.7784	1.0787	-11.1404	-0.5326	-13.305	-2.4652	-15.3055	-4.5715	-17.3401	-6.447	-19.2878	-8.3613	-20.892	-10.7119	-22.4306	-13.0028	-24.6957	-14.2166	-27.2583	-15.125	-28.7338	-17.3508	-29.9877	-19.729	-30.9912	-22.2531	-32.4314	-24.2891	-32.7791	-27.1811	-32.842	-30.1311	-33.4072	-32.5744	-34.4202	-34.651	-35.0066	-36.9495	-35.2332	-39.3794	-35.5141	-41.7022
it01	1.1898	29/11/2016 15:16:25	Dico podo lentamente	O	52.656	5.2078	*	*	*	*	*	*	*	*	*	*	*	*	31.3946	10.9131	28.3259	11.3455	25.2476	11.6402	22.1032	11.1776	19.0175	10.6542	15.9695	9.2794	13.0266	8.4381	10.1514	7.5079	7.2315	7.6443	4.2486	7.9968	1.2496	8.0936	-1.5153	6.9021	-4.0522	5.0198	-6.5039	3.1758	-9.1793	2.2262	-11.9382	1.4893	-14.6176	0.5097	-16.7391	-1.643	-18.6252	-4.0662	-20.3738	-6.5275	-22.3891	-8.3986	-24.3636	-10.2608	-26.2858	-12.1412	-28.1023	-14.1096	-29.4541	-16.5511	-30.4274	-19.2782	-31.3178	-21.9438	-32.5108	-24.2197	-33.4484	-26.6412	-33.7645	-29.4456	-33.7035	-32.3719	-33.9249	-34.9613	-34.2447	-37.3857	-34.0201	-40.0114	-34.1664	-42.3376
it01	1.0569	29/11/2016 15:16:36	Dico paca lentamente	a	46.3818	-6.3417	*	*	*	*	*	*	*	*	*	*	*	*	28.6074	-1.5677	26.0019	-1.4244	23.4669	-0.9671	20.9195	-0.5482	18.5084	2.3051	15.8568	3.9615	13.0678	6.2096	10.1439	7.6373	7.1042	8.9398	3.9598	10.0819	1.036	9.2857	-1.9833	9.0247	-5.41	10.192	-8.8872	10.9785	-12.4394	11.5569	-14.9304	9.072	-17.2744	6.5309	-19.4164	3.8259	-21.6885	1.6089	-23.822	-0.7047	-25.0767	-4.2456	-25.2867	-8.9514	-25.2139	-13.5403	-25.0975	-17.7246	-26.3463	-20.0017	-27.3528	-22.4307	-28.6177	-24.501	-29.447	-26.8988	-30.3169	-29.1673	-31.4541	-31.1625	-32.1328	-33.4451	-33.0436	-35.5134	-33.3625	-37.8908	-33.7301	-40.1624	-33.9298	-42.4492
