pl04	1.2624	26/05/2017 17:56:55	Mowie paga teraz	a	58.7920	-39.3284	40.8836	68.1741	28.7643	27.8877	*	*	*	*	*	*	*	*	*	*	27.1180	-4.2635	25.3637	-3.1150	23.5473	-2.0231	21.6184	-1.2974	19.6156	-0.9126	17.6023	-0.5548	15.5812	-0.1550	13.5421	0.2577	11.4778	0.9177	9.3604	1.7498	7.1804	2.5659	4.9236	3.4614	2.5889	4.3432	0.1843	5.1389	-2.2952	5.8825	-4.8059	6.3941	-7.2479	6.3907	-9.5876	5.9241	-11.7730	4.9798	-13.8244	3.7308	-15.6892	2.1311	-17.2252	-0.0278	-18.6946	-2.1249	-20.1677	-4.0555	-21.6847	-5.7943	-23.4423	-7.0958	-25.1902	-8.4001	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-39.4470	-24.5449
pl04	1.2375	26/05/2017 17:57:06	Mowie poto teraz	O	55.1945	-23.0835	25.6646	71.3675	14.4672	15.4307	*	*	*	*	*	*	*	*	28.0132	-7.9491	26.3428	-7.0055	24.6390	-6.0680	22.8846	-5.1980	21.0650	-4.5033	19.1728	-4.1464	17.2569	-3.9562	15.3375	-3.8234	13.4195	-3.6337	11.4913	-3.1081	9.5126	-2.2312	7.4306	-0.8518	5.1835	1.0624	2.8088	2.8139	0.2662	4.6827	*	*	-5.1851	7.8956	-7.9455	8.7964	-10.6510	9.1643	-13.1262	8.6643	-15.4576	7.7402	-17.5958	6.3814	-19.2297	4.0535	-20.4779	1.2070	-21.6806	-1.4512	-22.9439	-3.7909	-24.5238	-5.5013	-26.3779	-6.7740	*	*	*	*	*	*	*	*	*	*	*	*	-36.7077	-18.4565	-37.5315	-20.5996	-38.5218	-22.5651	-39.6136	-24.4330
pl04	1.0954	26/05/2017 17:57:09	Mowie pugu teraz	u	59.1642	15.0299	14.6805	74.1892	50.1732	50.3174	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.8066	-0.2072	19.7203	-0.1479	17.6216	-0.3649	15.5682	-0.3505	13.5234	-0.3360	11.4808	0.0243	9.4142	0.3431	7.2688	1.3577	4.8979	3.6984	2.1388	7.4733	-0.6641	9.8641	-3.4677	11.3161	-6.1991	11.9103	-8.8816	12.0244	-11.5423	11.8803	-14.1253	11.3847	-16.3417	9.9105	-18.4766	8.3447	-20.3683	6.3715	-22.3056	4.6220	-24.1255	2.7576	-25.8974	0.9082	-27.7027	-0.8146	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-35.1782	-19.7342	-35.1099	-22.4832	-36.0165	-24.3772	-37.1987	-26.0547
pl04	1.1880	26/05/2017 17:57:13	Mowie poko teraz	O	56.4963	-41.6805	43.7145	70.8627	44.1745	43.5890	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.3328	-2.9518	19.3778	-2.6490	17.4140	-2.4090	15.4500	-2.1293	13.4741	-1.9000	11.4857	-1.4270	9.4511	-0.6218	7.2982	0.9562	4.9966	2.7877	2.5049	4.9270	-0.1248	6.8606	-2.7727	8.0954	-5.3973	8.7359	-7.9913	8.9543	-10.4621	8.5887	-12.8901	8.0214	-15.1504	6.9859	-17.1542	5.3970	-18.9104	3.4033	-20.2610	0.8018	-21.4457	-1.8555	-22.6565	-4.2481	-23.8464	-6.5001	-25.2558	-8.3102	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-36.7252	-21.2268	-37.6818	-23.1727	-38.7253	-25.0295
pl04	1.1313	26/05/2017 17:57:17	Mowie putu teraz	u	57.2128	34.8113	32.7224	74.7469	13.3260	14.2130	*	*	*	*	*	*	*	*	29.4163	-3.5745	27.4880	-2.9547	25.2619	-3.5296	23.2723	-3.3407	21.2271	-3.5646	19.2989	-3.2253	17.3647	-2.8950	15.4277	-2.4660	13.4815	-1.6650	11.4866	-1.7117	9.4471	-0.5183	7.2936	1.0200	4.2934	9.2759	1.5396	11.6404	-1.1009	12.2964	-3.7606	12.6735	-6.4464	12.8896	-9.0735	12.6860	-11.5116	11.7868	-13.8649	10.6756	-16.0442	9.1802	-18.1317	7.5760	-19.9154	5.4494	-21.7459	3.5762	-23.2219	1.2022	-24.4236	-1.4366	-26.0070	-3.3147	*	*	*	*	*	*	*	*	*	*	*	*	-33.7546	-18.1525	-33.7681	-20.9122	-34.0467	-23.3102	-35.0771	-25.0568	-36.4041	-26.5883
pl04	1.1113	26/05/2017 17:57:20	Mowie podo teraz	O	55.2072	-18.3699	20.4059	72.2406	12.2323	13.5715	*	*	*	*	*	*	*	*	28.6168	-6.0670	26.7850	-5.4415	24.9307	-4.8793	23.0476	-4.4169	21.1346	-4.1001	19.2060	-3.9042	17.2745	-3.7824	15.3460	-3.6953	13.4233	-3.5130	11.4925	-3.4420	9.5221	-2.4782	7.4406	-0.9883	5.2484	0.4641	2.8468	2.5494	*	*	*	*	-5.2607	8.1950	-8.1544	9.5168	-10.7959	9.6059	-13.4195	9.4630	-15.9084	8.8468	-18.0209	7.3289	-19.7727	5.1588	-21.3194	2.7793	-22.5722	0.0836	-23.7460	-2.5147	-25.1639	-4.5576	-26.5609	-6.5234	*	*	*	*	*	*	*	*	*	*	*	*	-36.2518	-18.8374	-36.7148	-21.2349	-37.1430	-23.5624	-37.8677	-25.6054
pl04	1.1075	26/05/2017 17:57:23	Mowie pata teraz	a	57.1589	-23.5833	25.3343	69.2294	-2.5636	1.5846	*	*	*	*	*	*	*	*	*	*	27.1306	-4.2189	25.2433	-3.6056	23.3248	-3.0892	21.3824	-2.6647	19.4324	-2.2503	17.4564	-1.9921	15.4784	-1.7023	13.4896	-1.4065	11.4840	-0.9383	9.4169	0.2725	7.2188	2.0417	4.8692	3.9632	2.3770	5.8167	-0.1439	6.9667	-2.6546	7.5483	-5.1398	7.7162	-7.5885	7.5652	-10.0103	7.2123	-12.3411	6.5267	-14.5250	5.4507	-16.3905	3.6945	-18.0708	1.6938	-19.3149	-0.9659	-20.4572	-3.5571	-21.8805	-5.4828	-23.3907	-7.1720	-25.1332	-8.4781	*	*	*	*	*	*	*	*	*	*	*	*	-35.7034	-19.2955	-36.6724	-21.2679	-37.5662	-23.2563	-38.6895	-25.0536
pl04	1.2007	26/05/2017 17:57:26	Mowie pogo teraz	O	57.4121	-5.6005	6.9314	71.4332	55.4353	54.8459	*	*	*	*	*	*	*	*	*	*	*	*	*	*	22.7869	-5.6658	21.0428	-4.6317	19.2668	-3.4603	17.4246	-2.3045	15.4742	-1.7657	13.4904	-1.3830	11.4848	-1.1789	9.4456	-0.4786	7.3408	0.3746	5.0963	1.8678	2.6226	4.1089	0.0268	6.0164	-2.6989	7.7537	-5.4543	8.9616	-8.0279	9.0805	-10.6036	9.0200	-13.0610	8.4868	-15.3800	7.5497	-17.5113	6.1929	-19.1713	3.9344	-20.4582	1.1702	-21.6824	-1.4480	-22.8830	-3.8878	-24.2539	-5.8993	-25.9035	-7.4235	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-39.1134	-24.7689
pl04	1.1132	26/05/2017 17:57:30	Mowie puku teraz	u	58.8266	-15.1520	15.7738	74.9257	57.6729	58.1177	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.9340	0.5309	19.8275	0.6350	17.6959	0.3665	15.6418	0.7565	13.5673	1.0604	11.4764	1.3336	9.3517	1.9767	7.1508	2.9701	4.7646	4.9285	1.8745	9.3112	-0.9062	11.2119	-3.5671	11.7771	-6.4487	12.8986	-9.0932	12.7538	-11.5942	12.0384	-13.7595	10.3886	-15.8891	8.7994	-17.7306	6.6819	-19.6660	4.9416	-21.3222	2.7847	-23.1558	1.0884	-24.8007	-0.8366	-26.6601	-2.3517	-28.7119	-3.5786	*	*	*	*	*	*	*	*	*	*	-33.7976	-18.1140	-33.7469	-20.9299	-34.5698	-22.9034	-36.1759	-24.2620	-37.9852	-25.5265
pl04	1.1614	26/05/2017 17:57:33	Mowie pada teraz	a	57.3681	-37.8782	39.6282	69.1866	9.8567	10.7058	*	*	*	*	*	*	*	*	28.5272	-6.3467	26.8336	-5.2697	25.0960	-4.2059	23.2946	-3.2337	21.4092	-2.5096	19.4503	-2.1196	17.4768	-1.7905	15.4924	-1.4921	13.5016	-1.0264	11.4817	-0.2433	9.3905	0.9625	7.1554	2.9069	4.7915	4.6802	2.3306	6.1391	-0.1868	7.2055	-2.6319	7.4429	-5.0709	7.4434	-7.5026	7.2689	-9.8879	6.8393	-12.1562	6.0231	-14.2901	4.8742	-16.2822	3.4531	-17.9385	1.4245	-19.3291	-0.9395	-20.7057	-3.1293	-21.9376	-5.3920	-23.2276	-7.4125	-24.7591	-8.9902	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-39.1318	-24.7565
